angle_error,pixel_error,head_yaw,head_pitch,head_roll,norm_target_x,norm_target_y,pred_nx,pred_ny,session_id,user_id,split
0.4796976752217232,437.9494888131065,-24.137327934549155,-171.75228778927487,-0.4474956164747452,0.8201523140011716,0.8200562324273665,0.5610392689704895,0.6085397973656654,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5503637641180492,435.9443935660861,-23.982241262319885,-171.92477265716553,-0.3594819929302343,0.8201523140011716,0.8200562324273665,0.561817854642868,0.6110940203070641,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.12666881248565126,431.66393152084544,-24.36170943456978,-171.87349223225948,-0.3924064129276061,0.8201523140011716,0.8200562324273665,0.5660606920719147,0.6066045165061951,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.075745959322349,398.83145485232296,-23.86922094612015,-172.07762330901463,-0.3841221761374125,0.8201523140011716,0.6597938144329897,0.5629423037171364,0.5965840145945549,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.9084907749057022,388.0196363389152,-24.444259190263296,-171.90821582687846,-0.4685612522603179,0.8201523140011716,0.6597938144329897,0.5703361108899117,0.5931049063801765,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5256317082635238,394.5038204184186,-24.560598227389065,-172.16298767850392,-0.4496144735068669,0.8201523140011716,0.6597938144329897,0.5661948025226593,0.5915966555476189,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5039662238103404,393.8151870355111,-24.602426500053056,-172.06512911611318,-0.4341472448863377,0.8201523140011716,0.6597938144329897,0.5666731148958206,0.5913048982620239,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.45884920191833,392.3005844814688,-23.80875400287369,-171.96927054308472,-0.4556540452552944,0.8201523140011716,0.6597938144329897,0.5677923411130905,0.5899006724357605,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5267473134942637,396.15884182116724,-24.194744748772788,-172.06725936286827,-0.3318119352840064,0.8201523140011716,0.6597938144329897,0.5651147291064262,0.5914834514260292,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.599704655702171,401.1628872985239,-24.15705473392212,-172.15282258559515,-0.3875676919931918,0.8201523140011716,0.6597938144329897,0.5618499368429184,0.5911335572600365,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.22468434599379783,393.911615952516,-24.325634259311272,-171.9581254881586,-0.4160203869737126,0.8201523140011716,0.6597938144329897,0.5668440088629723,0.5886165201663971,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.613574487790552,390.37238360529193,-24.28524713726697,-171.85967512379634,-0.4560703563250772,0.8201523140011716,0.6597938144329897,0.5689548850059509,0.5911382809281349,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.430693061809108,391.86871601185726,-24.16279877438668,-171.9795161322815,-0.463032040255554,0.8201523140011716,0.6597938144329897,0.5681008771061897,0.5896279215812683,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5712977408518038,390.2946396894922,-23.559772369594825,-172.16018702103088,-0.457222435537764,0.8201523140011716,0.6597938144329897,0.569063700735569,0.5904755517840385,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.4444201025736751,217.17273592349775,-24.1783480038042,-171.43797596989504,-0.5092720533607205,0.6596367896895138,0.4995313964386129,0.5251551866531372,0.5771331042051315,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.4010939801447984,193.0039307647182,-23.363366916387392,-171.1596225894931,-0.3475348829174186,0.6596367896895138,0.4995313964386129,0.5414340384304523,0.5753101408481598,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.3189810748477827,207.52234683677466,-24.691998754151506,-171.08174679004537,-0.4785972521584986,0.6596367896895138,0.4995313964386129,0.5298360381275415,0.5661758631467819,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.33455021690438635,199.09479819453367,-24.310393553351883,-170.95149587719845,-0.461311854846011,0.6596367896895138,0.4995313964386129,0.5356125794351101,0.5665015578269958,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.3250574669850846,207.46781017547642,-25.07718987193511,-171.21230089972727,-0.471782540691007,0.6596367896895138,0.4995313964386129,0.530232148244977,0.5683475807309151,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.4845678561238727,203.52516267857962,-24.69715504443841,-171.32010015437874,-0.3191682200730117,0.6596367896895138,0.4995313964386129,0.5333047434687614,0.570583701133728,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.8451096359656551,210.2051883634988,-23.569995276686456,-171.0953754613298,-0.4337115059659041,0.6596367896895138,0.4995313964386129,0.5292246919125319,0.5732876807451248,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
2.4390347163811747,233.18097276209642,-23.216102600259973,-171.16544674781315,-0.3072348582651888,0.6596367896895138,0.4995313964386129,0.5144305480644107,0.5782687738537788,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.6197916198528408,216.60620376761776,-23.09741208678677,-171.17647306794458,-0.2912040377849395,0.6596367896895138,0.4995313964386129,0.5259825643151999,0.5794937312602997,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
